,ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Surprise,Joking
7512,1245228791217164292,"#JUSTIN: Forty-three new coronavirus cases reported in #AndhraPradesh, tally in state rises to 87: Govt 

#LockdownInIndia #WarAgainstVirus",0,0,0,0,0,0,0,0,1,0,0
1681,1245155203306754048,I’m just tryna get my life together and this damn corona pandemic just won’t let me ! Ughhhh,0,0,0,0,0,1,1,0,0,0,0
1035,1245147971131449345,situation is creating so much stress on humans. 🙈 No hugs.  Distance. Death tolls. All. Sucks. 🤨 F U C19 #coronavirus,0,0,0,0,1,1,0,0,0,0,0
5802,1245206620403052545,@smart_MS3 is even playing defense against COVID-19 HOW MUCH MORE DOES HE NEED TO DO TO GET DPOY???,0,0,0,0,0,0,1,0,0,0,1
9034,1245252644597305344,"Breaking #FoxNews Alert : Coronavirus death toll in US reaches 4,000",0,0,0,0,0,0,0,0,1,0,0
7882,1245235095327260673,I can’t wait for China to tell the world that Corona Virus is a April fool prank,1,0,0,0,0,0,0,0,0,0,1
1519,1245153473877823488,Donald Trump kills Americans by his lack of preparation and notification to Americans of the coronavirus #Murder,0,0,0,0,0,0,1,0,0,0,0
7388,1245226899820826625,the boy i kinda like broke up with his girlfriend like a month ago so y’all know what going down after corona,1,0,0,0,0,0,0,0,0,0,1
657,1245144784013910017,@Firedingo @ochreblue He spent weeks claiming that covid19 is no worse than the flu and that there should be no shutdown because economy,0,0,0,0,0,0,1,0,0,0,0
4797,1245194239509581824,Imagine we all wake up tomorrow and god says APRIL FOOLS and wipes the world clean of #coronavirus,1,0,0,0,0,0,0,0,0,0,1
581,1245144066737627138,"@ChinaDaily Home long until you Chinese infect penguins with Corona Virus?

#KungFlu",0,0,0,0,1,0,1,0,0,0,1
9664,1247855029408501761,Obsessively reading coronavirus has mostly taught me which countries also have prime ministers.,1,0,0,1,0,0,0,0,0,0,1
4676,1245192404786794497,Over 800 deaths from corona today in the us! I’m actually starting to fear this shit &amp; not take it lightly,0,0,0,0,1,0,1,0,0,0,0
9292,1247845156209950722,"Dawg, Corona still nuh reach nuhweh yet enuh.",0,0,0,0,0,1,0,0,0,1,1
4259,1245186922646913024,"If you are working from home (WFH) for the first time because of the coronavirus, please take this poll:",1,0,0,0,0,0,0,0,0,1,0
3251,1245174291139715073,Lime is the emoji we need most during #COVID19 I didn’t use 🍋 in my 11am margarita. How do we do this @unicode ?,0,0,0,0,0,0,0,0,0,1,1
5159,1245198664097624065,"Fuckkk the corona virus, my tattoo appointment got cancelled 😭",0,0,0,0,0,0,1,0,0,0,0
7012,1245221473360531457,Imagine if the government was just like APRIL FOOL BITCHES corona isn’t real we just wanted to fuck with y’all,0,0,0,0,0,0,0,0,0,0,1
6232,1245212010943361025,"Okay malaysian ahgase, not to trigger but actually we were supposed to watch the VCR the HOT one at the concert but coronavirus..........",0,0,0,0,0,1,1,0,0,0,0
2474,1245164731012468738,can’t believe i was really starting to be fit when corona virus happened smh,1,0,0,0,0,0,1,0,0,0,0
9487,1247851427998978051,"Nigeria discharged 44 people with MALERIA not CORONA_VIRUS, Corona virus not yet in Nigeria..!!",1,0,0,0,1,0,1,0,0,0,0
4347,1245188061249433602,"Hey Corona, alright you got us real bad. But now would be a good time to stop this prank. #AprilFoolsDay #AprilFools",0,0,0,0,0,0,1,0,0,0,1
4021,1245184231757582336,I’m not letting Corona fck w/ my grind.. #TMC 🥵🏁,1,0,0,0,0,0,0,0,0,0,1
7535,1245229139122171904,I’m not prepared for the amount of “coronavirus is cured” posts we’re going see today,0,0,0,1,0,0,1,0,0,0,0
36,1245139148081631232,"We will beat this fucking virus😷

F
U
Covid_19 
K",1,0,0,0,0,0,1,0,0,0,0
4780,1245194004129624067,"No. I'd rather move to Corona infested, Communist China than buy an American made car. No.",0,0,0,0,0,0,1,0,0,1,1
3021,1245171619133296641,A tweet that has aged like milk! @realDonaldTrump and his famous innate genius. #COVID19 #TrumpsFlu,0,0,0,0,0,0,1,0,0,0,1
7763,1245233119495667713,Once thins corona shit over I’m trying to get a hotel or air bnb and get away for a min,1,0,0,0,0,1,1,0,0,1,0
4996,1245196768184172544,Twenty new coronavirus cases in MP; total jumps to 86: Official,0,0,0,0,0,1,0,0,1,0,0
4294,1245187382099480580,"Bryan Health to now wear masks.   Wearing face coverings will help stop the spread of #covid19 

#coronavirus",1,0,0,0,0,0,0,0,0,0,0
6738,1245217799431020544,"isn't centre taking advantage of situation i mean corona lockdown 🤔🤔🤔

What you say?",0,0,0,0,0,0,0,0,0,1,1
7868,1245234914695368705,Corona almost made a nigga forget it’s April 🥳😂🔥,0,0,0,0,0,0,0,0,0,0,1
610,1245144376730218497,Pink eye now a symptom for corona..there’s an ass eating season tweet somewhere in there.,0,0,0,0,0,0,0,0,0,0,1
2650,1245167223012044802,"20200331: Larysa Harapyn, Kevin Carmichael : G20 has been missing in action during the coronavirus crisis",0,0,0,0,0,0,1,0,1,0,0
5579,1245204024044986369,How many fucking corona virus themed April fools pranks do you think some dipshit brands will try to pull?,0,0,0,0,0,0,1,0,0,0,0
5939,1245208293817147394,"Check on your friends with T-Mobile, they service got corona 💀💀",0,0,0,0,0,0,0,0,0,1,1
9630,1247854107433590784,if i say ima call you back just stay corona free &amp; enjoy the rest of your day.,1,0,0,0,0,0,0,0,0,0,0
3620,1245179254373048321,If Yellowstone blew it would make the Coronavirus look like a paper cut,0,0,0,0,0,0,0,0,1,0,1
5786,1245206369357225984,If I hadn’t dropped out of college I would have graduated this year and have everything canceled bc of corona. So I made the right decision.,0,0,0,0,0,0,0,0,0,1,1
4719,1245192993122004992,"I wish I had someone to sit a vibe with.. I know deep down it’s because of my shit personality, but I’m gonna blame the coronavirus 😂😂",1,0,0,0,0,0,0,0,0,0,1
8438,1245243867009634304,"#COVID19 @GMB @piersmorgan Morgan says his youngest boy has had covid-19, when did Piers self isolate,dont remember that ?🤔",0,0,0,0,0,1,1,1,0,0,0
1678,1245155190396813314,The virus doesn’t move. People move the virus. People need to stop moving. #COVID19 #StayAtHome,1,0,0,0,0,0,1,0,0,0,0
6796,1245218453914439680,Waiting for Coronavirus to say April fools! and let us go back to our daily lives,1,0,0,0,0,0,0,0,0,0,1
5630,1245204620332412929,@tntdrama #TNT - Are you trying to scare the hell out of us with these Movies. (Last Ship + GeoStorm) #coronavirus #pandemic,1,0,0,0,0,0,1,0,0,0,1
496,1245143357267075074,Telling y’all rn faking being positive for corona virus will not be tolerated this April fools,0,0,0,0,0,0,1,0,0,0,0
5358,1245201520674701312,I’ve been tested positive for coronavirus... Providing an update later. #closefcps,0,0,0,0,1,1,0,0,0,0,0
2352,1245163175550627841,corona got us so fucking bored it made leafyishere come back...,0,0,0,1,0,1,0,0,0,0,0
7427,1245227550541897731,"What If corona comes out today and tells us, it’s all been a big prank. Camera hai waha hai, ab tum sab bhar aa sakte ho. #AprilFoolsDay",0,0,0,0,0,0,0,0,0,0,1
9426,1247850194516901892,"Coronavirus outbreak in India:

From 1 to 2,500 cases in 9 weeks

From 2,500 to 5,000 cases in just 6 days

#StayHomeStaySafe 🙏",0,0,0,0,0,0,0,0,1,0,0
1249,1245150265306537984,"I really hope the Ruby, Sarah and Liv rivalry continues after all this corona stuff goes away! 🙏",1,0,0,0,0,0,0,0,0,0,1
4716,1245192926399008768,Today the main unofficial advice is to ‘wear a mask.’ Sounds good until you try to actually finds masks to buy! #COVID19,0,0,0,1,0,0,1,0,0,1,0
6646,1245216681099755520,It’s april 1st.... corona please say sike 👉🏾👈🏾🥺,0,0,0,1,0,0,0,0,0,0,1
6576,1245215962670010369,"🇺🇸USA reported 24,612 new cases of coronavirus and 901 new deaths in the past 24 hours

Raising Total to 188,544 cases and 4,039 deaths",0,0,0,0,0,0,0,0,1,0,0
948,1245147166647123968,"Tomorrow is April fools day guys, the Corona virus is gonna go away tomorrow guys. It’s just a prank bro",1,0,0,0,0,0,0,0,0,0,1
4973,1245196545571643392,imagine the government says they have a cure for The Coronavirus.. then few hours go by &amp; then they hit us with the “April fools “💀,0,0,0,0,0,0,0,0,0,0,1
4024,1245184251617656833,"Official #COVID19 communication channel from Prime Minister's Office:

@Covid19InfoPMO",0,0,0,0,0,0,0,0,1,1,0
8155,1245239017475538945,"Gm guys happy new month, I’m sure corona go die this month!",1,0,0,0,0,0,0,0,0,0,1
3791,1245181350254002176,"If today we could split #America in half, who side U want to be on in our #coronavirus crisis?",0,0,0,0,1,0,1,0,0,0,1
3970,1245183777883766789,"schools gonna have such a sad vibe, everyone’s gonna be thinkin about their friends/family they lost to corona",0,0,0,0,0,1,0,0,0,0,1
9,1245138958222311431,Update I destroyed the tire 😔 honestly if I get corona virus because of what just happened I deserved it,0,0,0,1,0,1,0,0,0,0,0
6552,1245215613112508416,god all I want is a quick weave bob ! please let this corona shit go away,0,0,1,0,0,1,1,0,0,0,0
5720,1245205727355994112,"Yes, COVID19 can’t even do Rabies death daily totals yet is a global pandemic",0,0,0,0,0,1,0,1,0,1,0
7795,1245233600733171713,Corona virus was created to stop us from having 4/20 all month with our friends,0,0,0,0,0,1,0,0,0,1,1
8929,1245251012425703424,can't wait for them to tell us that corona virus was just an aprils fools joke &amp; that we can all leave our homes ha ha,0,0,0,0,0,0,0,0,0,0,1
8039,1245237306514178056,"Because of COVID19, I am not going to do an April Fools' Day practical jokes and hoaxes. #StaySafeStayHome",0,0,0,1,0,1,1,0,0,0,0
3711,1245180284154322945,A GUY ON FACEBOOK LIVE DOES NOT HAVE THE CURE TO F*CKING CORONA LMAO ARE WE THIS DUMB?,0,0,0,0,0,0,1,0,0,0,1
3514,1245177986065850369,"WASHINGTON — In late November 2018, just over a year before the first coronavirus case was identified in Wuhan,",0,0,0,0,0,1,0,1,0,1,0
7111,1245222692472655872,Are y’all still wanting to know if any us of personally know somebody with Coronavirus? Y’all happy yet?,0,0,0,0,1,0,1,0,0,0,0
2813,1245169299557421056,"Anyone whose ever wanted to have bangs, blue hair or half shaved head..this is your window. #COVID19",0,0,0,0,0,0,0,0,0,0,1
7494,1245228594042769408,"@SBF_Alameda 

As @FTX_Official added president token 

Then why not corona token india or country wise or world wise (L.T)

Will u?",0,0,0,0,0,1,0,0,0,1,0
7628,1245230934867222530,"i can’t breath, it’s either corona or bec i’m stressed 🤔",0,0,0,0,1,1,0,0,0,0,0
7051,1245221937539715072,dude if I get corona i’m straight up gonna kill myself before it gets the chance,0,0,0,1,1,0,0,0,0,0,1
3750,1245180700426305536,i love how everyone on tiktok became doctors/nurses since covid19 lmaoo,0,0,0,0,0,0,0,0,0,0,1
5227,1245199591798181889,Coronavirus won’t take my optimist bullshit 2020 is an amazing time to be alive we all know it,1,0,0,0,0,0,0,0,0,0,1
8807,1245249016985604099,today is 1st april i hope corona ends in 14-20 april good luck,1,0,0,0,0,0,0,0,0,0,1
6368,1245213503536824321,"As of Today, More precious than Rolls Royce are tissue Rolls in the US. #COVID19 #coronavirus",0,0,0,0,0,0,0,0,0,0,1
478,1245143211049443329,I know I’m a little early but if coronavirus messes up football season I’m gonna be a bitter bitch.,0,0,0,0,0,0,1,0,0,0,1
3441,1245176924902756353,"Connecticut banks, credit unions offer 90-day grace period on mortgages during coronavirus pandemic",0,0,0,0,0,0,0,0,1,0,0
3170,1245173318031798272,you won’t believe what i just witnessed on my first coronavirus walk of browns valley,0,0,0,0,0,0,0,0,0,1,1
1355,1245151433558646784,Lord God I pray this corona virus will end soon please. No more infected please. 🙏🙏🙏🙏,0,0,1,0,0,0,0,0,0,0,0
8274,1245241159997247488,"Stay away from this testing centres!! Parasites will make up shit to vaccinate you!!! 
#CoronaVirus",0,0,0,0,1,0,0,1,0,0,0
3814,1245181738944471040,"[Saying from a safe, COVID19-preventative distance to two joggers running past my house] “They call me ‘Mama Bear’ in these parts!”",0,0,0,0,0,0,0,0,0,1,1
1280,1245150609306603520,Sad that it takes a virus to make us all realize a social safety net is a good thing!  🦠  #covid19 #universalhealthcare #medicare4all,1,0,0,0,0,1,0,0,0,0,0
2152,1245160625971638272,wow my one of my fav aunties got corona I could kick somebody ass rn,0,0,0,0,0,1,1,0,0,0,1
5192,1245199180420665344,King county #COVID19 data for today delayed due to volume of submissions.,0,0,0,1,0,0,1,0,0,1,0
7889,1245235183831285762,#712 on the list of things I wanna do after quarantine: Medieval Times. I love Medieval Times. I really love Medieval Times. #coronavirus,0,0,0,0,0,0,0,0,0,0,1
8172,1245239331469565952,Waiting for the government to come out and say coronavirus was all an April fools prank,1,0,0,0,0,0,0,0,0,0,1
7608,1245230485854244866,"I’ve attempted my own nails, put a slit in my brow, and ombréd my hair all bc of tik tok and corona.",0,0,0,0,0,0,0,0,0,0,1
6489,1245214808997322752,at this point im so lonley ill catch corona jus to have something with me 😂,0,0,0,0,0,0,0,0,0,0,1
6398,1245213805925273600,How come nobody said Corona Virus lockdown was April fools 😫,0,0,0,0,0,0,0,0,0,0,1
8997,1245252028164521984,"Yo hear me out, what if this whole corona virus was just an elaborate April fools joke from the government?
Like props to to them 👌",1,0,0,0,0,0,0,1,0,0,1
5005,1245196881308741632,Maddow tonight: 1 Coronavirus death every 8 minutes in the USA. #CoronavirusUSA,0,0,0,0,0,0,0,0,1,0,0
1314,1245151049427505158,Yes - love this - It's important to engage the #patient community even more during this time...✅ #hcldr #COVID19,1,0,0,0,0,0,0,0,0,0,0
1436,1245152385070178306,Ready for things to go back to normal &amp; I’m not talking about this corona shit,1,0,1,0,0,0,1,0,0,0,0
5494,1245202967558586368,"Nothing good ever happens, going out of the house...👏😂 #StayAtHome #RestezChezVous #COVID19",0,0,0,1,0,0,0,0,0,0,1
8866,1245249990009729024,Deaths in Kenya: Coronavirus 1 : 2 Curfew to protect against spread of #COVIDー19,0,1,0,0,0,0,0,0,1,0,0
9356,1247848504245882880,"Time moves on, 
you can't hold on, 
you're not stuck in time, 
you're stuck in house btch hell u Corona",0,0,0,0,0,0,1,0,0,0,0
8558,1245245481145511937,Corona does not even stop the drug trade unbelievable Well Done To Border Patrols..,1,0,0,0,0,0,0,0,0,1,0
1865,1245157274370310144,Sugar daddies you really wanna show some love? Hmu cause Coronavirus really messing with my bag 😫💸,0,0,0,0,0,1,1,0,0,0,1
7634,1245231052186095617,april fools corona is fake - ha jk i wishhhh 👉🏻👈🏻,0,0,0,0,0,0,0,0,0,0,1
5057,1245197388391858176,"What if the corona virus was just a huge April Fool’s joke?...would you be mad or just say, “Good joke.”? #quarantinethinking",1,0,0,1,0,0,0,0,0,1,1
5800,1245206582461435904,March is finally over!!! April please be fast and bring an end to this Corona virus 🙏,1,0,1,0,0,0,0,0,0,0,0
1045,1245148055592153088,"Lbr Ne-Yo and Meg Thee Stallion could make a banger so good it ends coronavirus
@NeYoCompound @theestallion",1,0,0,0,0,0,1,0,0,0,1
9564,1247852845954629633,this corona virus thing is just an excuse for the government to stop me from getting a 3 plate bench before summer,0,0,0,0,0,0,0,0,0,0,1
5345,1245201289585328130,"Not to be a jerk alert:
Don't post the screenshot of you paying money to fight the Covid19 outbreak. 
#justSaying",0,0,0,0,0,0,1,0,0,1,0
5029,1245197128730923010,Dana Milbank of the @washingtonpost has strung together an interesting array of Trump coronavirus comments.,0,0,0,0,0,0,0,1,1,1,0
8776,1245248387462529031,i never thought i need a wireless earphone.. until corona happens.,0,1,0,0,0,0,0,0,0,0,1
6568,1245215885784219648,Just talked to my doctor friend and apparently the number one way to get the coronavirus is from tainted toilette paper. So thank you karma.,0,0,0,0,1,0,1,0,0,0,0
1469,1245152965394075648,"April Fool guys! There is no such thing as the Coronavirus, you lot are just pussys 🦠",0,0,0,0,0,0,0,0,0,0,1
169,1245140303859691520,"Just felt a small earthquake... with this corona virus going on too

My anxiety is now up the roof lol",0,0,0,0,1,0,0,0,0,0,1
7669,1245231547268993025,I want to wake up tomorrow and find out that corona was just one big messed up April fools joke 😭,0,0,0,0,0,1,0,0,0,0,1
3332,1245175478488629249,@COVID19Tracking are you guys in sync with the Ohio coronavirus dashboard site ? Numbers are quite different,0,0,0,0,1,0,1,0,0,1,1
4890,1245195544001159168,War with China.....Corona has killed more than 911.....time to declare war on China..,0,0,0,0,0,0,1,1,0,0,0
6378,1245213600777678848,This is around the time for my yearly vacay. And... well.. coronavirus cancelled that.,0,0,0,0,0,1,1,0,0,0,0
9558,1247852757459120128,"#COVID19 -Really 🌞and warm here, but good to see that many people have stayed indoors. Mind you a balcony helps.😂😷",0,0,0,0,0,0,0,0,0,0,1
7571,1245229903445929984,Thread - Covid19 is calling time on political journalism’s focus on presentation.,0,0,0,0,0,0,1,0,1,1,0
